person,time,forbes_rank
helen_johnson_leipold,2006,512
helen_johnson_leipold,2007,618
helen_johnson_leipold,2008,553
helen_johnson_leipold,2009,376
helen_johnson_leipold,2010,463
helen_johnson_leipold,2011,595
helen_johnson_leipold,2012,491
helen_johnson_leipold,2013,503
helen_johnson_leipold,2014,551
helen_johnson_leipold,2015,577
helen_johnson_leipold,2016,495
helen_johnson_leipold,2017,474
helen_johnson_leipold,2018,606
helen_johnson_leipold,2019,546
helen_johnson_leipold,2020,590
helen_johnson_leipold,2021,831
helen_johnson_leipold,2022,913
helen_johnson_leipold,2023,567
helen_johnson_leipold,2024,612
helen_johnson_leipold,2025,751
henrik_fisker,2021,1931
henry_davis,1998,1287
henry_davis,2018,2124
henry_davis,2019,1717
henry_davis,2020,1851
henry_davis,2021,2524
henry_davis,2022,1341
henry_davis,2023,1217
henry_davis,2024,1380
henry_davis,2025,1513
henry_engelhardt,2011,1057
henry_engelhardt,2014,1465
henry_engelhardt,2015,1638
henry_engelhardt,2016,1577
henry_engelhardt,2017,1795
henry_engelhardt,2018,1867
henry_engelhardt,2019,1818
henry_engelhardt,2020,1730
henry_engelhardt,2021,1833
henry_engelhardt,2022,1929
henry_engelhardt,2023,2405
henry_engelhardt,2024,2152
henry_engelhardt,2025,2110
henry_hillman,2001,151
henry_hillman,2002,127
henry_hillman,2003,118
henry_hillman,2004,176
henry_hillman,2005,210
henry_hillman,2006,258
henry_hillman,2007,287
henry_hillman,2008,368
henry_hillman,2009,318
henry_hillman,2010,463
henry_hillman,2011,564
henry_hillman,2012,578
henry_hillman,2013,641
henry_hillman,2014,687
henry_hillman,2015,737
henry_hillman,2016,688
henry_hillman,2017,782
henry_kravis,2001,336
henry_kravis,2002,351
henry_kravis,2003,329
henry_kravis,2004,437
henry_kravis,2005,437
henry_kravis,2006,292
henry_kravis,2007,349
henry_kravis,2008,178
henry_kravis,2009,205
henry_kravis,2010,201
henry_kravis,2011,281
henry_kravis,2012,276
henry_kravis,2013,276
henry_kravis,2014,281
henry_kravis,2015,291
henry_kravis,2016,358
henry_kravis,2017,324
henry_kravis,2018,365
henry_kravis,2019,317
henry_kravis,2020,315
henry_kravis,2021,344
henry_kravis,2022,304
henry_kravis,2023,299
henry_kravis,2024,169
henry_kravis,2025,176
henry_laufer,1998,1467
henry_laufer,2018,1215
henry_laufer,2019,1168
henry_laufer,2020,1001
henry_laufer,2021,1517
henry_laufer,2022,1513
henry_laufer,2023,1164
henry_laufer,2024,1286
henry_laufer,2025,1408
henry_nicholas_iii,2001,194
henry_nicholas_iii,2002,191
henry_nicholas_iii,2003,386
henry_nicholas_iii,2004,277
henry_nicholas_iii,2005,387
henry_nicholas_iii,2006,258
henry_nicholas_iii,2007,432
henry_nicholas_iii,2008,677
henry_nicholas_iii,2009,601
henry_nicholas_iii,2010,655
henry_nicholas_iii,2011,692
henry_nicholas_iii,2012,913
henry_nicholas_iii,2013,1031
henry_nicholas_iii,2014,1284
henry_nicholas_iii,2015,1118
henry_nicholas_iii,2016,906
henry_nicholas_iii,2017,660
henry_nicholas_iii,2018,703
henry_nicholas_iii,2019,546
henry_nicholas_iii,2020,764
henry_nicholas_iii,2021,520
henry_nicholas_iii,2022,386
henry_nicholas_iii,2023,383
henry_nicholas_iii,2024,167
henry_nicholas_iii,2025,132
henry_samueli,2001,198
henry_samueli,2002,200
henry_samueli,2003,386
henry_samueli,2004,310
henry_samueli,2005,413
henry_samueli,2006,317
henry_samueli,2007,458
henry_samueli,2008,652
henry_samueli,2009,559
henry_samueli,2010,582
henry_samueli,2011,595
henry_samueli,2012,719
henry_samueli,2013,882
henry_samueli,2014,925
henry_samueli,2015,782
henry_samueli,2016,666
henry_samueli,2017,522
henry_samueli,2018,588
henry_samueli,2019,452
henry_samueli,2020,538
henry_samueli,2021,440
henry_samueli,2022,324
henry_samueli,2023,282
henry_samueli,2024,132
henry_samueli,2025,101
henry_swieca,2008,897
henry_swieca,2009,701
henry_swieca,2010,880
henry_swieca,2011,993
henry_swieca,2012,1015
henry_swieca,2013,1175
henry_swieca,2014,1270
henry_swieca,2015,1250
henry_swieca,2016,1121
henry_swieca,2017,1234
henry_swieca,2018,1394
henry_swieca,2019,1349
henry_swieca,2020,1196
henry_swieca,2021,1750
henry_swieca,2022,1645
henry_swieca,2023,1368
henry_swieca,2024,1623
henry_swieca,2025,1626
herald_chen,2025,2790
herb_chambers,2016,1367
herb_chambers,2017,1567
herb_chambers,2018,1650
herb_chambers,2019,1605
herb_chambers,2020,1335
herb_chambers,2021,1517
herb_chambers,2022,1513
herb_chambers,2023,1217
herb_chambers,2024,1286
herb_chambers,2025,1305
herbert_allen_jr,2001,272
herbert_allen_jr,2002,234
herbert_allen_jr,2003,222
herbert_allen_jr,2004,310
herbert_allen_jr,2005,321
herbert_allen_jr,2006,410
herbert_allen_jr,2007,488
herbert_allen_jr,2008,605
herbert_allen_jr,2011,1057
herbert_allen_jr,2012,913
herbert_allen_jr,2013,670
herbert_allen_jr,2014,663
herbert_allen_jr,2015,1324
herbert_allen_jr,2016,1275
herbert_allen_jr,2017,1376
herbert_allen_jr,2018,1394
herbert_allen_jr,2019,1168
herbert_allen_jr,2020,1513
herbert_allen_jr,2021,2035
herbert_allen_jr,2022,1818
herbert_allen_jr,2023,1804
herbert_allen_jr,2024,1764
herbert_allen_jr,2025,1763
herbert_fisk_johnson_iii,2005,437
herbert_fisk_johnson_iii,2006,512
herbert_fisk_johnson_iii,2007,618
herbert_fisk_johnson_iii,2008,553
herbert_fisk_johnson_iii,2009,376
herbert_fisk_johnson_iii,2010,463
herbert_fisk_johnson_iii,2011,595
herbert_fisk_johnson_iii,2012,491
herbert_fisk_johnson_iii,2013,503
herbert_fisk_johnson_iii,2014,551
herbert_fisk_johnson_iii,2015,577
herbert_fisk_johnson_iii,2016,495
herbert_fisk_johnson_iii,2017,474
herbert_fisk_johnson_iii,2018,606
herbert_fisk_johnson_iii,2019,546
herbert_fisk_johnson_iii,2020,590
herbert_fisk_johnson_iii,2021,859
herbert_fisk_johnson_iii,2022,913
herbert_fisk_johnson_iii,2023,567
herbert_fisk_johnson_iii,2024,624
herbert_fisk_johnson_iii,2025,767
herbert_kohler_jr,2002,293
herbert_kohler_jr,2003,278
herbert_kohler_jr,2004,377
herbert_kohler_jr,2005,306
herbert_kohler_jr,2006,365
herbert_kohler_jr,2007,177
herbert_kohler_jr,2008,260
herbert_kohler_jr,2009,559
herbert_kohler_jr,2010,316
herbert_kohler_jr,2011,595
herbert_kohler_jr,2012,578
herbert_kohler_jr,2013,458
herbert_kohler_jr,2014,215
herbert_kohler_jr,2015,271
herbert_kohler_jr,2016,159
herbert_kohler_jr,2017,166
herbert_kohler_jr,2018,164
herbert_kohler_jr,2019,200
herbert_kohler_jr,2020,268
herbert_kohler_jr,2021,232
herbert_kohler_jr,2022,235
herbert_louis,2014,580
herbert_louis,2015,847
herbert_simon,2006,698
herbert_simon,2007,664
herbert_simon,2008,897
herbert_simon,2010,880
herbert_simon,2011,879
herbert_simon,2012,719
herbert_simon,2013,670
herbert_simon,2014,868
herbert_simon,2015,628
herbert_simon,2016,612
herbert_simon,2017,717
herbert_simon,2018,791
herbert_simon,2019,645
herbert_simon,2020,836
herbert_simon,2021,986
herbert_simon,2022,851
herbert_simon,2023,852
herbert_simon,2024,648
herbert_simon,2025,700
herbert_wertheim,2019,962
herbert_wertheim,2020,875
herbert_wertheim,2021,807
herbert_wertheim,2022,728
herbert_wertheim,2023,636
herbert_wertheim,2024,624
herbert_wertheim,2025,767
herriot_tabuteau,2025,2790
holden_spaht,2024,991
holden_spaht,2025,979
hong_hao,2020,1135
hong_hao,2021,986
hong_hao,2022,728
hong_hao,2023,1368
hong_hao,2024,1945
hong_hao,2025,2479
hope_hill_van_beuren,2001,490
hope_hill_van_beuren,2002,445
hope_hill_van_beuren,2004,552
hope_hill_van_beuren,2005,620
hope_hill_van_beuren,2006,746
hope_hill_van_beuren,2007,754
hope_hill_van_beuren,2008,897
hope_hill_van_beuren,2009,647
hope_hill_van_beuren,2010,880
hope_hill_van_beuren,2011,1057
howard_butt_iii,2023,1575
howard_butt_iii,2024,1623
howard_butt_iii,2025,1172
howard_jenkins,2016,1577
howard_jenkins,2017,1940
howard_lutnick,2025,1141
howard_marks,2008,843
howard_marks,2011,993
howard_marks,2012,854
howard_marks,2013,922
howard_marks,2014,869
howard_marks,2015,894
howard_marks,2016,959
howard_marks,2017,1030
howard_marks,2018,1215
howard_marks,2019,1168
howard_marks,2020,945
howard_marks,2021,1517
howard_marks,2022,1397
howard_marks,2023,1368
howard_marks,2024,1496
howard_marks,2025,1626
howard_schultz,2007,840
howard_schultz,2012,854
howard_schultz,2013,931
howard_schultz,2014,828
howard_schultz,2015,737
howard_schultz,2016,595
howard_schultz,2017,660
howard_schultz,2018,887
howard_schultz,2019,617
howard_schultz,2020,680
howard_schultz,2021,574
howard_schultz,2022,728
howard_schultz,2023,766
howard_schultz,2024,1062
howard_schultz,2025,1045
igor_olenicoff,2007,618
igor_olenicoff,2008,743
igor_olenicoff,2009,522
igor_olenicoff,2010,655
igor_olenicoff,2011,459
igor_olenicoff,2012,464
igor_olenicoff,2013,613
igor_olenicoff,2014,580
igor_olenicoff,2015,481
igor_olenicoff,2016,453
igor_olenicoff,2017,501
igor_olenicoff,2018,514
igor_olenicoff,2019,504
igor_olenicoff,2020,468
igor_olenicoff,2021,638
igor_olenicoff,2022,601
igor_olenicoff,2023,344
igor_olenicoff,2024,334
igor_olenicoff,2025,364
igor_tulchinsky,2025,2019
imogene_powers_johnson,2005,437
imogene_powers_johnson,2006,512
imogene_powers_johnson,2007,618
imogene_powers_johnson,2008,553
imogene_powers_johnson,2009,376
imogene_powers_johnson,2010,463
imogene_powers_johnson,2011,595
imogene_powers_johnson,2012,491
imogene_powers_johnson,2013,503
imogene_powers_johnson,2014,551
imogene_powers_johnson,2015,577
imogene_powers_johnson,2016,495
imogene_powers_johnson,2017,474
imogene_powers_johnson,2018,606
ingrid_wu,2024,2287
ingrid_wu,2025,1513
ira_rennert,1998,757
ira_rennert,2007,891
ira_rennert,2008,307
ira_rennert,2009,132
ira_rennert,2010,144
ira_rennert,2011,196
ira_rennert,2012,189
ira_rennert,2013,182
ira_rennert,2014,234
ira_rennert,2015,240
ira_rennert,2016,435
ira_rennert,2017,427
ira_rennert,2018,588
ira_rennert,2019,546
ira_rennert,2020,680
ira_rennert,2021,727
ira_rennert,2022,801
ira_rennert,2023,818
ira_rennert,2024,896
ira_rennert,2025,948
irving_grousbeck,2023,1804
irving_grousbeck,2024,1764
irving_grousbeck,2025,1626
irwin_jacobs,2001,272
irwin_jacobs,2002,445
irwin_jacobs,2004,406
irwin_jacobs,2005,413
irwin_jacobs,2006,410
irwin_jacobs,2007,583
irwin_jacobs,2008,743
irwin_jacobs,2009,559
irwin_jacobs,2010,828
irwin_jacobs,2011,782
irwin_jacobs,2012,913
irwin_jacobs,2013,965
irwin_jacobs,2014,988
irwin_jacobs,2015,1118
irwin_jacobs,2016,1577
irwin_jacobs,2017,1567
irwin_jacobs,2018,1756
irwin_jacobs,2019,1818
isaac_larian,2014,1465
isaac_larian,2017,1795
isaac_larian,2018,1999
israel_englander,2007,799
israel_englander,2008,785
israel_englander,2009,468
israel_englander,2010,582
israel_englander,2011,651
israel_englander,2012,546
israel_englander,2013,458
israel_englander,2014,483
israel_englander,2015,452
israel_englander,2016,270
israel_englander,2017,303
israel_englander,2018,372
israel_englander,2019,252
israel_englander,2020,224
israel_englander,2021,241
israel_englander,2022,167
israel_englander,2023,153
israel_englander,2024,161
israel_englander,2025,164
issac_perlmutter,2010,616
issac_perlmutter,2011,692
issac_perlmutter,2012,683
issac_perlmutter,2013,613
issac_perlmutter,2014,520
issac_perlmutter,2015,452
issac_perlmutter,2016,453
issac_perlmutter,2017,441
issac_perlmutter,2018,527
issac_perlmutter,2019,452
issac_perlmutter,2020,468
issac_perlmutter,2021,451
issac_perlmutter,2022,536
issac_perlmutter,2023,699
issac_perlmutter,2024,712
issac_perlmutter,2025,734
itzhak_ezratti,2024,2046
itzhak_ezratti,2025,1850
j_christopher_flowers,2008,605
j_christopher_flowers,2015,1324
j_christopher_flowers,2016,1694
j_christopher_flowers,2017,1678
j_christopher_flowers,2018,1999
j_christopher_flowers,2019,1818
j_christopher_flowers,2020,1730
j_christopher_flowers,2021,2378
j_christopher_flowers,2022,2324
j_christopher_flowers,2023,2020
j_christopher_flowers,2024,2410
j_christopher_flowers,2025,2623
j_hyatt_brown,2018,1999
j_hyatt_brown,2019,1818
j_hyatt_brown,2020,1335
j_hyatt_brown,2021,1580
j_hyatt_brown,2022,1196
j_hyatt_brown,2023,1368
j_hyatt_brown,2024,991
j_hyatt_brown,2025,801
j_joe_ricketts,2014,1210
j_joe_ricketts,2015,1173
j_joe_ricketts,2016,1367
j_joe_ricketts,2017,1161
j_joe_ricketts,2018,1070
j_joe_ricketts,2019,804
j_joe_ricketts,2020,1135
j_joe_ricketts,2021,807
j_joe_ricketts,2022,637
j_joe_ricketts,2023,852
j_joe_ricketts,2024,835
j_joe_ricketts,2025,887
j_tomilson_hill,2015,1533
j_tomilson_hill,2016,1577
j_tomilson_hill,2017,1678
j_tomilson_hill,2018,1650
j_tomilson_hill,2019,1605
j_tomilson_hill,2020,1335
j_tomilson_hill,2021,1580
j_tomilson_hill,2022,1096
j_tomilson_hill,2023,1217
j_tomilson_hill,2024,1033
j_tomilson_hill,2025,1015
jack_clark,2025,2623
jack_cogen,2025,2623
jack_dangermond,2010,488
jack_dangermond,2011,540
jack_dangermond,2012,578
jack_dangermond,2013,554
jack_dangermond,2014,687
jack_dangermond,2015,628
jack_dangermond,2016,569
jack_dangermond,2017,603
jack_dangermond,2018,527
jack_dangermond,2019,504
jack_dangermond,2020,451
jack_dangermond,2021,496
jack_dangermond,2022,398
jack_dangermond,2023,332
jack_dangermond,2024,237
jack_dangermond,2025,337
jack_dorsey,2013,1268
jack_dorsey,2014,796
jack_dorsey,2015,690
jack_dorsey,2016,1694
jack_dorsey,2017,1567
jack_dorsey,2018,766
jack_dorsey,2019,343
jack_dorsey,2020,804
jack_dorsey,2021,173
jack_dorsey,2022,418
jack_dorsey,2023,591
jack_dorsey,2024,624
jack_dorsey,2025,929
jack_schuler,2021,2524
jack_taylor,2001,167
jack_taylor,2002,127
jack_taylor,2003,113
jack_taylor,2004,159
jack_taylor,2005,170
jack_taylor,2006,100
jack_taylor,2007,37
jack_taylor,2008,46
jack_taylor,2009,40
jack_taylor,2010,123
jack_taylor,2011,128
jack_taylor,2012,84
jack_taylor,2013,94
jack_taylor,2014,82
jack_taylor,2015,92
jack_taylor,2016,248
jacqueline_mars,2001,31
jacqueline_mars,2002,26
jacqueline_mars,2003,21
jacqueline_mars,2004,27
jacqueline_mars,2005,32
jacqueline_mars,2006,44
jacqueline_mars,2007,58
jacqueline_mars,2008,46
jacqueline_mars,2009,43
jacqueline_mars,2010,52
jacqueline_mars,2011,81
jacqueline_mars,2012,52
jacqueline_mars,2013,36
jacqueline_mars,2014,31
jacqueline_mars,2015,22
jacqueline_mars,2016,27
jacqueline_mars,2017,26
jacqueline_mars,2018,34
jacqueline_mars,2019,33
jacqueline_mars,2020,29
jacqueline_mars,2021,48
jacqueline_mars,2022,41
jacqueline_mars,2023,31
jacqueline_mars,2024,35
jacqueline_mars,2025,33
jahm_najafi,2023,2133
jahm_najafi,2024,2287
jahm_najafi,2025,2479
james_cargill_ii,2009,559
james_cargill_ii,2010,582
james_cargill_ii,2011,488
james_cargill_ii,2012,804
james_cargill_ii,2013,641
james_cargill_ii,2014,506
james_cargill_ii,2015,534
james_cargill_ii,2016,527
james_cargill_ii,2017,460
james_cargill_ii,2018,514
james_cargill_ii,2019,504
james_cargill_ii,2020,764
james_cargill_ii,2021,831
james_cargill_ii,2022,552
james_cargill_ii,2023,721
james_cargill_ii,2024,756
james_cargill_ii,2025,868
james_chambers,2016,178
james_chambers,2017,159
james_chambers,2018,178
james_chambers,2019,261
james_chambers,2020,320
james_chambers,2021,432
james_chambers,2022,523
james_chambers,2023,466
james_chambers,2024,785
james_chambers,2025,823
james_chao,2024,624
james_chao,2025,902
james_clark,2007,840
james_clark,2008,843
james_clark,2012,1153
james_clark,2013,1268
james_clark,2014,1210
james_clark,2015,1226
james_clark,2016,1011
james_clark,2017,1030
james_clark,2018,1215
james_clark,2019,1116
james_clark,2020,945
james_clark,2021,1111
james_clark,2022,951
james_clark,2023,1027
james_clark,2024,835
james_clark,2025,581
james_dinan,2008,843
james_dinan,2009,701
james_dinan,2010,655
james_dinan,2011,833
james_dinan,2012,804
james_dinan,2013,931
james_dinan,2014,869
james_dinan,2015,782
james_dinan,2016,906
james_dinan,2017,1161
james_dinan,2018,1284
james_dinan,2019,1057
james_dinan,2020,945
james_dinan,2021,1664
james_dinan,2022,1579
james_dinan,2023,1575
james_dinan,2024,1545
james_dinan,2025,1688
james_duff,1998,1467
james_duff,2019,1818
james_duff,2020,1513
james_duff,2021,2141
james_duff,2022,1513
james_duff,2023,1312
james_duff,2024,1104
james_duff,2025,1108
james_france,2014,764
james_france,2015,894
james_france,2016,906
james_france,2017,1030
james_france,2018,1339
james_france,2019,1281
james_france,2020,1196
james_france,2021,1750
james_france,2022,1645
james_france,2023,1647
james_france,2024,1764
james_france,2025,1947
james_goodnight,2001,54
james_goodnight,2002,64
james_goodnight,2003,112
james_goodnight,2004,170
james_goodnight,2005,170
james_goodnight,2006,158
james_goodnight,2007,177
james_goodnight,2008,102
james_goodnight,2009,75
james_goodnight,2010,105
james_goodnight,2011,141
james_goodnight,2012,125
james_goodnight,2013,154
james_goodnight,2014,177
james_goodnight,2015,177
james_goodnight,2016,144
james_goodnight,2017,137
james_goodnight,2018,172
james_goodnight,2019,162
james_goodnight,2020,253
james_goodnight,2021,404
james_goodnight,2022,369
james_goodnight,2023,305
james_goodnight,2024,221
james_goodnight,2025,274
james_irsay,2009,647
james_irsay,2010,721
james_irsay,2011,879
james_irsay,2012,913
james_irsay,2013,974
james_irsay,2014,1092
james_irsay,2015,1105
james_irsay,2016,771
james_irsay,2017,814
james_irsay,2018,887
james_irsay,2019,838
james_irsay,2020,680
james_irsay,2021,1008
james_irsay,2022,851
james_irsay,2023,721
james_irsay,2024,712
james_irsay,2025,751
james_jannard,2001,292
james_jannard,2002,327
james_jannard,2003,386
james_jannard,2004,472
james_jannard,2005,507
james_jannard,2006,606
james_jannard,2007,583
james_jannard,2008,605
james_jannard,2009,305
james_jannard,2010,316
james_jannard,2011,376
james_jannard,2012,377
james_jannard,2013,503
james_jannard,2014,520
james_jannard,2015,462
james_jannard,2016,380
james_jannard,2017,441
james_jannard,2018,527
james_jannard,2019,745
james_jannard,2020,743
james_jannard,2021,1174
james_jannard,2022,1096
james_jannard,2023,1368
james_jannard,2024,2287
james_jannard,2025,2479
james_kim,2001,209
james_kim,2002,234
james_kim,2004,310
james_kim,2005,620
james_kim,2006,512
james_kim,2007,488
james_kim,2008,707
james_kim,2010,721
james_kim,2011,782
james_leininger,2012,1075
james_leininger,2013,1268
james_leininger,2014,1284
james_leininger,2015,1415
james_leininger,2016,1367
james_leininger,2017,1567
james_leininger,2018,1650
james_leininger,2019,1605
james_leininger,2020,1415
james_leininger,2021,2035
james_leininger,2022,1729
james_leininger,2023,1725
james_leininger,2024,1694
james_leininger,2025,1850
james_leprino,2006,606
james_leprino,2007,664
james_leprino,2008,573
james_leprino,2009,334
james_leprino,2010,374
james_leprino,2011,440
james_leprino,2012,442
james_leprino,2013,458
james_leprino,2014,551
james_leprino,2015,603
james_leprino,2016,638
james_leprino,2017,660
james_leprino,2018,766
james_leprino,2019,504
james_leprino,2020,616
james_leprino,2021,1008
james_leprino,2022,822
james_leprino,2023,1575
james_leprino,2024,1545
james_leprino,2025,1688
james_monsees,2019,1941
james_scapa,2021,2378
james_scapa,2022,2190
james_scapa,2023,2133
james_scapa,2024,1851
james_scapa,2025,1626
james_simons,1998,43
james_simons,2005,243
james_simons,2006,278
james_simons,2007,214
james_simons,2008,178
james_simons,2009,55
james_simons,2010,80
james_simons,2011,74
james_simons,2012,82
james_simons,2013,82
james_simons,2014,88
james_simons,2015,76
james_simons,2016,50
james_simons,2017,49
james_simons,2018,52
james_simons,2019,44
james_simons,2020,36
james_simons,2021,68
james_simons,2022,48
james_simons,2023,49
james_simons,2024,55
james_tisch,2024,2287
james_tisch,2025,2233
james_truchard,2018,1999
james_truchard,2019,2057
james_truchard,2024,2692
james_truchard,2025,2933
jamie_dimon,2017,1795
jamie_dimon,2018,1756
jamie_dimon,2019,1717
jamie_dimon,2020,1730
jamie_dimon,2021,1750
jamie_dimon,2022,1818
jamie_dimon,2023,1804
jamie_dimon,2024,1545
jamie_dimon,2025,1513
jan_koum,2014,202
jan_koum,2015,208
jan_koum,2016,129
jan_koum,2017,140
jan_koum,2018,170
jan_koum,2019,143
jan_koum,2020,139
jan_koum,2021,230
jan_koum,2022,206
jan_koum,2023,130
jan_koum,2024,117
jan_koum,2025,128
jane_goldman,2017,660
jane_goldman,2018,766
jane_goldman,2019,667
jane_goldman,2020,648
jane_goldman,2021,986
jane_goldman,2022,1053
jane_goldman,2023,1434
